currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,0.0286,0.0286,koreacentral,KR Central,2019-04-01T00:00:00Z,1e810026-ec87-4a86-aec5-207ed6fbb0e2,Hot LRS Index,DZH318Z0BJRM,DZH318Z0BJRM/007V,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.0,0.0,koreacentral,KR Central,2018-07-01T00:00:00Z,1e88be7b-1841-4801-876e-396d74b72117,Delete Operations,DZH318Z0BP09,DZH318Z0BP09/0020,Files v2,Standard ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.03,0.03,koreacentral,KR Central,2023-05-01T00:00:00Z,1eee9a9e-1f05-5163-be26-531c3d16c3cf,Cold RA-GZRS Data Retrieval,DZH318Z0BPH7,DZH318Z0BPH7/02KP,General Block Blob v2,Cold RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.0,0.0,koreacentral,KR Central,2017-11-01T00:00:00Z,ae106a5c-ed63-4017-a064-6b5b1cf818ad,Read Additional IO,DZH318Z0BNZF,DZH318Z0BNZF/0004,Standard Page Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.081,0.081,koreacentral,KR Central,2024-09-01T00:00:00Z,1f2003a1-5a1f-5915-afb9-5524d8c92ae2,E2 ZRS Disk Mount,DZH318Z0BP88,DZH318Z0BP88/01Z5,Standard SSD Managed Disks,E2 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0015,0.0015,koreacentral,KR Central,2016-08-01T00:00:00Z,761abab8-259d-4206-a6ae-707ed03fc540,Read Operations,DZH318Z0BP09,DZH318Z0BP09/001M,Files v2,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0045,0.0045,koreacentral,KR Central,2023-05-01T00:00:00Z,1fadf10a-b58e-58a1-8a4c-77663358633a,Cold LRS Data Stored,DZH318Z0C120,DZH318Z0C120/02F0,General Block Blob v2 Hierarchical Namespace,Cold LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,Cold,
USD,0.0,0.01875,0.01875,koreacentral,KR Central,2018-07-01T00:00:00Z,1feee6be-5812-434c-ae1c-b7b15565b81e,ZRS Write Operations,DZH318Z0BNWT,DZH318Z0BNWT/0040,Standard Page Blob v2,Standard ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.005,0.005,koreacentral,KR Central,2020-03-01T00:00:00Z,8cf63ace-3b19-4aba-baf2-d6704ba0c372,Hot Other Operations,DZH318Z0C120,DZH318Z0C120/007Z,General Block Blob v2 Hierarchical Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.072125,0.072125,koreacentral,KR Central,2024-10-01T00:00:00Z,20070522-e535-5cef-91e1-9520d93b5d3c,Hot RA-GZRS Data Stored,DZH318Z0C120,DZH318Z0C120/00RX,General Block Blob v2 Hierarchical Namespace,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,51200.0,0.069464,0.069464,koreacentral,KR Central,2024-10-01T00:00:00Z,20070522-e535-5cef-91e1-9520d93b5d3c,Hot RA-GZRS Data Stored,DZH318Z0C120,DZH318Z0C120/00RX,General Block Blob v2 Hierarchical Namespace,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,512000.0,0.066579,0.066579,koreacentral,KR Central,2024-10-01T00:00:00Z,20070522-e535-5cef-91e1-9520d93b5d3c,Hot RA-GZRS Data Stored,DZH318Z0C120,DZH318Z0C120/00RX,General Block Blob v2 Hierarchical Namespace,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.202,0.202,koreacentral,KR Central,2022-10-01T00:00:00Z,209b0c7d-ccc0-55d2-a004-f79424f5c934,Account Encrypted RA-GZRS Batch Write Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/00Q8,Tables,Account Encrypted RA-GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.00017,0.00017,koreacentral,KR Central,2018-07-01T00:00:00Z,20b705a6-0c85-4fdb-bf61-58a4ba1dddd9,ZRS Read Additional IO,DZH318Z0BNWT,DZH318Z0BNWT/0040,Standard Page Blob v2,Standard ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,7.15,7.15,koreacentral,KR Central,2020-03-01T00:00:00Z,bc24c602-47a1-49aa-80e5-f88c486f5fb4,Archive Read Operations,DZH318Z0C120,DZH318Z0C120/0089,General Block Blob v2 Hierarchical Namespace,Archive GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0782,0.0782,koreacentral,KR Central,2021-02-01T00:00:00Z,3e2e5cf7-112e-4de4-aecd-8266bd783230,GRS Index Tags,DZH318Z0BNZJ,DZH318Z0BNZJ/00B4,Blob Storage,Cool GRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,False,,
USD,0.0,163.84,163.84,koreacentral,KR Central,2017-10-01T00:00:00Z,2138fb4e-82d8-45b0-aa49-a6b469b25655,S50 LRS Disk,DZH318Z0BP0L,DZH318Z0BP0L/001N,Standard HDD Managed Disks,S50 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0406,0.0406,koreacentral,KR Central,2021-02-01T00:00:00Z,b839537d-1e91-4ea9-bdb8-9b10962eee83,Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/00CP,General Block Blob v2,Archive LRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,False,,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,12da282f-7e96-49e2-983a-9a65da2a4866,Read Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/002W,Tables,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.135,0.135,koreacentral,KR Central,2020-06-01T00:00:00Z,18c95af0-2f9c-49ef-ab69-3ee000bfe9b5,Archive Priority Data Retrieval,DZH318Z0BNZJ,DZH318Z0BNZJ/00B3,Blob Storage,Archive RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,False,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2019-04-01T00:00:00Z,3adf338b-909c-4e20-b45e-95c15e1ed0ff,Hot Read Operations,DZH318Z0BJRN,DZH318Z0BJRN/0093,Azure Data Lake Storage Gen2 Flat Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.078,0.078,koreacentral,KR Central,2024-11-01T00:00:00Z,e5f5255c-11c7-52fd-9c9f-ab4fe740dc42,GZRS Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/00TV,General Block Blob v2,Cool RA-GZRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,False,,
USD,0.0,0.000185,0.000185,koreacentral,KR Central,2025-07-01T00:00:00Z,21c0c760-ac01-5d50-9c0c-0164f0df2290,SSD LRS Provisioned Storage,DZH318Z0H96B,DZH318Z0H96B/00J6,Azure Files Provisioned v2,SSD LRS,Storage,DZH317F1HKN0,Storage,1 GiB/Hour,Consumption,True,SSD,
USD,0.0,0.0,0.0,koreacentral,KR Central,2020-09-01T00:00:00Z,21c15034-9c77-5266-a8b4-c776d8ce783c,Cool RA-GZRS Blob Inventory,DZH318Z0BPH7,DZH318Z0BPH7/00TV,General Block Blob v2,Cool RA-GZRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,,
USD,0.0,0.03,0.03,koreacentral,KR Central,2023-05-01T00:00:00Z,22215bcf-0928-5bcf-b15e-feeae6975398,Cold ZRS Data Retrieval,DZH318Z0BJRN,DZH318Z0BJRN/01P6,Azure Data Lake Storage Gen2 Flat Namespace,Cold ZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.0047,0.0047,koreacentral,KR Central,2019-09-01T00:00:00Z,2231fc63-6344-4421-a1c5-6cc63a9eb50a,Archive GRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/009H,Azure Data Lake Storage Gen2 Hierarchical Namespace,Archive GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,4.86,4.86,koreacentral,KR Central,2023-08-01T00:00:00Z,223dbd7d-3d92-5abc-889e-8d47e7555c6d,P3 ZRS Disk,DZH318Z0BP04,DZH318Z0BP04/05ND,Premium SSD Managed Disks,P3 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2018-07-01T00:00:00Z,1d13f339-68bd-4c74-a41a-c150ab2a150e,ZRS Class 2 Operations,DZH318Z0BNZ4,DZH318Z0BNZ4/008P,Queues v2,Standard GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0,0.0,koreacentral,KR Central,2019-01-30T00:00:00Z,322c85bb-d7b0-410f-84f8-05a53bc699ae,Delete Operations,DZH318Z0BJRM,DZH318Z0BJRM/0080,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0318,0.0318,koreacentral,KR Central,2022-02-01T00:00:00Z,22c72c12-81f4-4eb8-9bc2-8e2069f82d6f,Cool RA-GRS Data Stored,DZH318Z0BNZJ,DZH318Z0BNZJ/00B6,Blob Storage,Cool RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,67.5,67.5,koreacentral,KR Central,2020-06-01T00:00:00Z,22e235e0-dda7-4010-925d-c1504ac9b1d0,Archive Priority Read Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/00B1,Blob Storage,Archive LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.0135,0.0135,koreacentral,KR Central,2023-05-01T00:00:00Z,233318ae-d445-5897-89cd-1f57828cab67,Cold GRS Data Returned for Query Acceleration,DZH318Z0BJRM,DZH318Z0BJRM/01Q5,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.35,0.35,koreacentral,KR Central,2024-09-01T00:00:00Z,236499de-dd12-57a2-8081-1b6f0c4b3614,E4 ZRS Disk Mount,DZH318Z0BP88,DZH318Z0BP88/016M,Standard SSD Managed Disks,E4 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0005,0.0005,koreacentral,KR Central,2017-11-01T00:00:00Z,8b498d0d-3c00-486a-96e7-cfd518f5a2d7,GRS Disk Write Operations,DZH318Z0BNWT,DZH318Z0BNWT/003Z,Standard Page Blob v2,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.022,0.022,koreacentral,KR Central,2019-10-01T00:00:00Z,b61cd3a6-508e-4ea3-b4dd-d78e129efda5,Archive Data Retrieval,DZH318Z0BJRN,DZH318Z0BJRN/008S,Azure Data Lake Storage Gen2 Flat Namespace,Archive GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,False,,
USD,0.0,0.03078,0.03078,koreacentral,KR Central,2020-09-01T00:00:00Z,23ae9660-ab7d-58d2-ba67-7dc510e2618a,Premium LRS Iterative Write Operations,DZH318Z0CPS6,DZH318Z0CPS6/0028,Premium ADLS Gen2 Hierarchical Namespace,Premium LRS,Storage,DZH317F1HKN0,Storage,100,Consumption,True,,
USD,0.0,0.01,0.01,koreacentral,KR Central,2019-10-01T00:00:00Z,23c26595-1686-403e-aa7e-1d839b045129,Cool Data Retrieval,DZH318Z0BJRN,DZH318Z0BJRN/008X,Azure Data Lake Storage Gen2 Flat Namespace,Cool LRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.0047,0.0047,koreacentral,KR Central,2020-02-01T00:00:00Z,2421d1ca-2fc8-42ae-a7fe-7a7d5ce9311c,Archive GRS Early Delete,DZH318Z0BJRM,DZH318Z0BJRM/009H,Azure Data Lake Storage Gen2 Hierarchical Namespace,Archive GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.01,0.01,koreacentral,KR Central,2017-02-01T00:00:00Z,55ca94cb-d2ad-44df-b92a-011ab4ef37ca,Cool Read Operations,DZH318Z0BPH7,DZH318Z0BPH7/00D2,General Block Blob v2,Cool GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0264,0.0264,koreacentral,KR Central,2024-05-01T00:00:00Z,245c78af-fde1-4bf7-a53f-b1e32b161e92,LRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/0006,General Block Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,1024.0,0.026,0.026,koreacentral,KR Central,2024-05-01T00:00:00Z,245c78af-fde1-4bf7-a53f-b1e32b161e92,LRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/0006,General Block Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,1024000.0,0.0246,0.0246,koreacentral,KR Central,2024-05-01T00:00:00Z,245c78af-fde1-4bf7-a53f-b1e32b161e92,LRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/0006,General Block Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,51200.0,0.0255,0.0255,koreacentral,KR Central,2024-05-01T00:00:00Z,245c78af-fde1-4bf7-a53f-b1e32b161e92,LRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/0006,General Block Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,512000.0,0.0251,0.0251,koreacentral,KR Central,2024-05-01T00:00:00Z,245c78af-fde1-4bf7-a53f-b1e32b161e92,LRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/0006,General Block Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.0,0.0,koreacentral,KR Central,2023-05-01T00:00:00Z,247abd69-60cb-51d5-bd73-d6eff82627f4,Cold GZRS Data Write,DZH318Z0C120,DZH318Z0C120/02F5,General Block Blob v2 Hierarchical Namespace,Cold GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.01,0.01,koreacentral,KR Central,2017-02-01T00:00:00Z,55ca94cb-d2ad-44df-b92a-011ab4ef37ca,Cool Read Operations,DZH318Z0BPH7,DZH318Z0BPH7/00D7,General Block Blob v2,Cool LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0406,0.0406,koreacentral,KR Central,2021-02-01T00:00:00Z,b839537d-1e91-4ea9-bdb8-9b10962eee83,Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/00D7,General Block Blob v2,Cool LRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,False,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2017-02-01T00:00:00Z,3b2b2fc9-179c-43d4-bb90-5c7140d4a149,Hot Read Operations,DZH318Z0BPH7,DZH318Z0BPH7/00CZ,General Block Blob v2,Hot GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2017-11-01T00:00:00Z,256af303-9808-4fbf-8db0-f71d156ebc50,LRS Class 1 Operations,DZH318Z0BNZ4,DZH318Z0BNZ4/003X,Queues v2,Standard LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,32042.0,32042.0,koreacentral,KR Central,2022-03-01T00:00:00Z,22c72c12-81f4-4eb8-9bc2-8e2069f82d6f,Cool - 100 TB RA-GRS Data Stored,DZH318Z0CLSK,DZH318Z0CLSK/01JR,Storage Reserved Capacity,Cool - 100 TB RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Reservation,False,Cool_RA-GRS_Data_Stored_100 Tb,1 Year
USD,0.0,86748.0,86748.0,koreacentral,KR Central,2022-03-01T00:00:00Z,22c72c12-81f4-4eb8-9bc2-8e2069f82d6f,Cool - 100 TB RA-GRS Data Stored,DZH318Z0CLSK,DZH318Z0CLSK/01K2,Storage Reserved Capacity,Cool - 100 TB RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Reservation,False,Cool_RA-GRS_Data_Stored_100 Tb,3 Years
USD,0.0,0.0028,0.0028,koreacentral,KR Central,2021-10-01T00:00:00Z,26c6555e-f18f-58ee-9667-af2cde6b43d5,Hot GRS Blob Inventory,DZH318Z0BPH7,DZH318Z0BPH7/00CZ,General Block Blob v2,Hot GRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,,
USD,0.0,0.0338,0.0338,koreacentral,KR Central,2023-05-01T00:00:00Z,26db3b28-7af5-5d4d-afdb-94bd026c93b8,Cold LRS Blob Inventory,DZH318Z0BPH7,DZH318Z0BPH7/02KQ,General Block Blob v2,Cold LRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,Cold,
USD,0.0,0.009,0.009,koreacentral,KR Central,2023-05-01T00:00:00Z,26f6c2d7-dd4f-5edf-a346-f92b81430a04,Cold GRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/01Q5,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,Cold,
USD,0.0,0.553,0.553,koreacentral,KR Central,2023-05-01T00:00:00Z,272763fc-4ce2-5e1e-be7d-d230b54cef44,Cold GZRS Write Operations,DZH318Z0BJRM,DZH318Z0BJRM/01Q6,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,Cold,
USD,0.0,0.147875,0.147875,koreacentral,KR Central,2024-11-01T00:00:00Z,275ddbf9-cf2b-5593-b188-70f78ab72eb1,Hot GZRS List Operations,DZH318Z0BP09,DZH318Z0BP09/00ZX,Files v2,Hot GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.0,0.0,koreacentral,KR Central,2017-11-01T00:00:00Z,87f0818c-0dfe-4359-ac8a-f8661c65d563,GRS Write Additional IO,DZH318Z0BNZF,DZH318Z0BNZF/0008,Standard Page Blob,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,6417d428-fe3b-4270-951d-5a67e6411a8f,List Operations,DZH318Z0BNZF,DZH318Z0BNZF/0004,Standard Page Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,80.0,80.0,koreacentral,KR Central,2014-10-01T00:00:00Z,297d6b49-87be-4b70-97fe-0fc31ec85287,Standard Device Handling,DZH318Z0BP06,DZH318Z0BP06/000D,Import/Export,Standard,Storage,DZH317F1HKN0,Storage,1,Consumption,False,,
USD,0.0,0.03,0.03,koreacentral,KR Central,2023-05-01T00:00:00Z,27a843d9-08c4-5fc0-bbed-9508630f8dc0,Cold GRS Data Retrieval,DZH318Z0BNZJ,DZH318Z0BNZJ/010C,Blob Storage,Cold GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/002T,Tables,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,2.6e-05,2.6e-05,koreacentral,KR Central,2024-08-01T00:00:00Z,27eadb42-f2db-52af-ab77-48fd76177446,HDD GRS Overflow Snapshot Usage,DZH318Z0H96B,DZH318Z0H96B/00J7,Azure Files Provisioned v2,HDD GRS,Storage,DZH317F1HKN0,Storage,1 GiB/Hour,Consumption,True,HDD,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2017-11-01T00:00:00Z,daf38ede-0fe7-4e24-8cac-52d8cecd5049,GRS Class 1 Operations,DZH318Z0BNZ3,DZH318Z0BNZ3/0029,Queues,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0405,0.0405,koreacentral,KR Central,2023-05-01T00:00:00Z,286207fb-2ef5-56a0-9bb5-a9bf601d2d54,Cold GZRS Index Tags,DZH318Z0C120,DZH318Z0C120/02F5,General Block Blob v2 Hierarchical Namespace,Cold GZRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,True,Cold,
USD,0.0,0.00272,0.00272,koreacentral,KR Central,2023-06-01T00:00:00Z,28636dc3-32f9-5d37-9312-2b39cd467bfb,Premium LRS Blob Inventory,DZH318Z0CPS4,DZH318Z0CPS4/0026,Premium Block Blob v2 Hierarchical Namespace,Premium LRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,,
USD,0.0,2.43,2.43,koreacentral,KR Central,2023-05-01T00:00:00Z,2894ed8b-39aa-5f9a-9ba2-5ebe3e12a9b4,P2 ZRS Disk,DZH318Z0BP04,DZH318Z0BP04/05NG,Premium SSD Managed Disks,P2 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.005,0.005,koreacentral,KR Central,2023-05-01T00:00:00Z,28b6c2fd-4048-5051-99cb-ea99ccad8e74,Cold ZRS Early Delete,DZH318Z0BJRM,DZH318Z0BJRM/01Q4,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold ZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.13,0.13,koreacentral,KR Central,2019-04-01T00:00:00Z,28d1cd87-118a-4bb7-859e-8a4a911e1946,Hot GRS Write Operations,DZH318Z0BJRM,DZH318Z0BJRM/007R,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.05,0.05,koreacentral,KR Central,2018-12-01T00:00:00Z,28e0d99a-c769-4488-a3f7-0ff084a42b01,LRS List and Create Container Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/009R,Blob Storage,Hot LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.008,0.008,koreacentral,KR Central,2017-11-01T00:00:00Z,7e94c945-eca4-45ac-94f1-daa6f78e5501,GRS Class 1 Operations,DZH318Z0BNZ4,DZH318Z0BNZ4/003Z,Queues v2,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.00272,0.00272,koreacentral,KR Central,2023-06-01T00:00:00Z,291af967-fc55-5b05-acf5-c275f5d4d497,Premium LRS Blob Inventory,DZH318Z0BZ18,DZH318Z0BZ18/000T,Premium Block Blob,Premium LRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,,
USD,0.0,0.0027,0.0027,koreacentral,KR Central,2021-08-01T00:00:00Z,29334dea-26a7-5080-81d6-8948f13bbc02,Archive LRS Data Stored,DZH318Z0BP05,DZH318Z0BP05/00J5,Backup,Archive,Backup,DZH3155G7B5D,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,2963ea74-eb34-53c4-80e8-380891a709a4,List Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/002T,Tables,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.3,0.3,koreacentral,KR Central,2023-01-01T00:00:00Z,2978e558-c063-5ac1-8e4c-dd224febc667,Hour Enabled,DZH318Z0CBTJ,DZH318Z0CBTJ/01ZR,Blob Features,SSH File Transfer Protocol GZRS,Storage,DZH317F1HKN0,Storage,1,Consumption,True,SSH File Transfer Protocol,
USD,0.0,0.00189,0.00189,koreacentral,KR Central,2020-02-01T00:00:00Z,298ab0e5-2e94-44b5-a1f8-6449582eca32,Premium LRS All Other Operations,DZH318Z0CPS8,DZH318Z0CPS8/0028,Premium ADLS Gen2 Flat Namespace,Premium LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,15.3105,15.3105,koreacentral,KR Central,2023-05-01T00:00:00Z,29ebba7d-e9a5-51af-b82d-4e5e76ea5fbd,P6 ZRS Disk,DZH318Z0BP04,DZH318Z0BP04/026S,Premium SSD Managed Disks,P6 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,Premium_SSD_Managed_Disk_P6,
USD,0.0,0.0,0.0,koreacentral,KR Central,2023-05-01T00:00:00Z,2a170140-9551-52fa-949b-d8443113854a,Cold ZRS Data Write,DZH318Z0BJRN,DZH318Z0BJRN/01P6,Azure Data Lake Storage Gen2 Flat Namespace,Cold ZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.002,0.002,koreacentral,KR Central,2023-05-01T00:00:00Z,ce957933-8287-4f8b-83ee-53a5cbe056d9,E6 ZRS Disk Operations,DZH318Z0BP88,DZH318Z0BP88/016L,Standard SSD Managed Disks,E6 ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,4.441,4.441,koreacentral,KR Central,2024-09-01T00:00:00Z,2a627db7-0e1e-5472-99ed-18041f4008e8,E20 ZRS Disk Mount,DZH318Z0BP88,DZH318Z0BP88/01ZS,Standard SSD Managed Disks,E20 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.002,0.002,koreacentral,KR Central,2018-11-01T00:00:00Z,ce957933-8287-4f8b-83ee-53a5cbe056d9,E50 LRS Disk Operations,DZH318Z0BP88,DZH318Z0BP88/00D2,Standard SSD Managed Disks,E50 LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.013,0.013,koreacentral,KR Central,2019-04-01T00:00:00Z,5cf0c62f-30b7-43c1-9107-288276db7af3,Cool Read Operations,DZH318Z0BJRM,DZH318Z0BJRM/008P,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cool ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0052,0.0052,koreacentral,KR Central,2019-06-01T00:00:00Z,c578a84b-ab5d-44c5-afc1-f1bf9df95ec3,Cool Other Operations,DZH318Z0BP09,DZH318Z0BP09/00DX,Files v2,Cool ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0473,0.0473,koreacentral,KR Central,2023-05-01T00:00:00Z,2b2e09de-dac9-5359-9cab-f9ff00254664,Cold LRS Blob Inventory,DZH318Z0C120,DZH318Z0C120/02F0,General Block Blob v2 Hierarchical Namespace,Cold LRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,Cold,
USD,0.0,5.888,5.888,koreacentral,KR Central,2017-10-01T00:00:00Z,2b2e6ccf-7585-4152-bb57-4681615c7d44,S10 LRS Disk,DZH318Z0BP0L,DZH318Z0BP0L/00BC,Standard HDD Managed Disks,S10 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
